transaction_hash,block_number,arbitrager,protocols,profit_raw,cost_in_usd,profit_amount_in_usd,flash_loan_asset,flash_loan_amount,flash_loan_in_usd
0x347de893329e249aa996a0b97396020bea1714d201d7c42fb6a814859b51a0a6,21519284,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""822591223062593537""}]",12.50848350859368,2752.4607003072188,,,
0x78880c343b7f2607baed01b37d6ef3ec5e998013dd194cdbba8660a010cd9729,21519284,0xa9048585166f4f7c4589ade19567bb538035ed36,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""7629422280118056""}]",6.865457135481798,18.779257886281815,,,
0x40bab059ad9af416b8c39dae6ef600d5f69f30edcec89fa54e5c97dd79157efa,21519284,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2943066191345588""}]",5.983268188940985,3.9092362492950583,,,
0xaf88d2869bad3d4822f9a1d996aea341babbb0e0acf01d85c79b673c4b4e2703,21519285,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xff284f2e8cce4cd2f4537d8a9369482b545908fb"",""amount"":35718939803648}]",4.673782981672241,383.04783618471987,,,
0x976e1344daca89eb221bf3306a2d9c52f183f041c63adb3d8876c5c8d7d26bcc,21519285,0x0000e0ca771e21bd00057f54a68c30d400000000,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""7941370748929607""}]",26.536524703946494,0.1567401673902573,,,
0x59457b1c603a772c49dbfbaf546b6f99d2af72d9069489ccb14a096d9edf566b,21519285,0x1c59c241acbf984fab79f14f99404f656c20704d,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":19993647963}]",9.187982778314531,19954.313419866903,,,
0xb379e17217cb8ffe54a3e3d19239e699b1df17ff49b768e6a447ba87fe43a243,21519285,0xecb78251bee0f61c4ee40b8b4c914a403bb1e5de,{},"[{""address"":""0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e"",""amount"":3913572765421}]",6.327382213013897,1394.8254878876096,,,
0x27a9dcac58f12945ffdcd8ea710476e766f83329fd179b7b549433f7e405ec6e,21519287,0x9ffe7a53bdd7197a0e94ae724d741d0bcb0321f1,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""135031282075830332""}]",10.768569411439117,443.11098014266724,,,
0x266dc06306b515a53775d5d82b9ce1a8f455013d1c96c4e14111304d3134c274,21519287,0x80eabd6df366b62fbb970029363c3e52eff00953,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":589082140451047}]",1.9792237943839406,0.0008532103514515832,,,
0xe584609782d6f4ba2719181b9981b483b2ceb9a09c5a377c1232dc6d7c4ce1a8,21519287,0x29807fd4dc114d0b60ed9643dbd27888bc357cc4,{},"[{""address"":""0x4c27f68ffc3c87e6fcc27ccc7dca57f5cfdbd91c"",""amount"":37286531586}]",0,0,,,
0x68eb7b134bbe6db197f1349911f037c6ab8acabfed651db284861028cc577663,21519288,0x000000d40b595b94918a28b27d1e2c66f43a51d3,{},"[{""address"":""0x26e550ac11b26f78a04489d5f20f24e3559f7dd9"",""amount"":280893011656704}]",3.0629679855457215,4253.803939670836,,,
0xc2b195b43739d1fbf4d145d48ea927a53dba51b35264bb202b6f27691328da65,21519288,0x000000d40b595b94918a28b27d1e2c66f43a51d3,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1440528539269988352""}]",41.364413429488856,4800.672442567507,,,
0x961fbc7af37e26f988a2ea07385aeab2924b17685c1a77f6f909731b55a6dcfc,21519288,0xe23e3e65f4c53f91ddcf7acb55662e16820332f3,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":1406265096}]",3.1528230679263536,1403.7708323609643,,,
0xf8f86ba272f0a401dc73e017f1b666f27ecf71ff2692aa1ac53760dee74de1c9,21519288,0x68715b0de806bff25346f97341a2ac6f21c18bc5,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":31376067}]",4.020562159195661,27.3701983753471,,,
0x8d42ad01b82b5ee2ef8df4bff2ed6b4ba37f4c3da8c90437aaf0e323bf3b4b47,21519290,0xc58bf6e2c2168bcba670dc7638302f16b7295942,{},"[{""address"":""0xff284f2e8cce4cd2f4537d8a9369482b545908fb"",""amount"":16284309812321}]",4.067386445592338,172.69538988953937,,,
0x093da5fef88050aca18ac6d618ce78397375a7ab607d1ffcd1d88324ebee880c,21519291,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,{},"[{""address"":""0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c"",""amount"":1095427707905}]",12.14406054601912,9374.917993885165,,,
0x4b6588b505cb54256cd529e1c377d039791bd671aeb82357435e0f3d65d73723,21519291,0x0eae044f00b0af300500f090ea00027097d03000,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1221538283877282""}]",3.128937614890448,0.9770090778022982,,,
0x882d73093c23955de4ad647d85371231e549ddc7dfb2c556496b13c4bf482cff,21519293,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,{},"[{""address"":""0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c"",""amount"":2122115906562}]",24.768254636056227,18160.305536943226,,,
0xef8638ba07dd5ce85793c77090ef438467f6e0fa5ea3aab6c38caa9253388d84,21519293,0xea8cf32e4ac03acab2babb9028bac5c853e0ce80,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""3961321530614765""}]",12.63358955526881,0.6815682682695883,,,
0x7acd7db5488a1f146d80418c6526743cc09a79ea9c6057f39c8acce4a352203b,21519294,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,{},"[{""address"":""0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c"",""amount"":1631638958338}]",16.82411132093187,13965.199569309352,,,
0x746b7b7ee24ffc3ac3d8f094d0c09ab60e0a2d02f2f10d05def34a175c691ca9,21519294,0x888888888889758f76e7103c6cbf23abbf58f946,{},"[{""address"":""0x9d39a5de30e57443bff2a8307a4256c8797a3497"",""amount"":1}]",20.36911473893404,-20.36911473893404,,,
0x25c3a48b33b97d5b07257486c1a1d917e1fda54904d9fd9d0aa0ef0a55c4eeff,21519294,0x8387e242e84186a96f3330b5fb9bc04a730927f2,"{BalancerV1,BalancerV2,BalancerV2}","[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""5300356684015928""}]",13.138781335305888,4.677264452263907,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,31606295511354399285895,0
0x9e7972b6547d1c42b3d25ed577c72bbfc61d2875ea7ceec6543afb0b25fbd992,21519295,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2014462230014395""}]",2.0494869605941797,4.721708539417678,,,
0x6e1700f06f18de11b8109ee086a4da87f4fdbfc912cfdd3a3e54fcae51c2249c,21519295,0xb3b3936a888fa715f32690ff1195b66be44ae146,{},"[{""address"":""0xa2b4c0af19cc16a6cfacce81f192b024d625817d"",""amount"":""15145486176062334781""}]",5.002347550583321,1.0558469198416134,,,
0xea5971a32a41db733f61482d7d6aadba1c285014703a1ac16bdc8706a74927bc,21519295,0x3a7373b74b9818a38c444ea24c313dcf1fdf4f09,{},"[{""address"":""0xc118635bcde024c5b01c6be2b0569a2608a8032c"",""amount"":271884}]",0,0,,,
0xcac8190c82c022dbd16a8716b1a72afbab2887be2d51eabe4b11df95f4e319aa,21519296,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,"{BalancerV1,BalancerV2,BalancerV2}","[{""address"":""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"",""amount"":""1.348905449107243397772e+21""}]",16.764236844264364,17940.985987603788,,,
0x6a1096eb5e3964e8fd3d001ab14c0ffcf9503b856798af1d034cc90e7978c386,21519298,0xea8cf32e4ac03acab2babb9028bac5c853e0ce80,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2363600960533578""}]",7.312913573658244,0.6318390999494925,,,
0x1545a011dcf06ea13b37770fdbfa6e1320addcf583e21e21b8780213d1f7a1b6,21519298,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,{},"[{""address"":""0x7fd4d7737597e7b4ee22acbf8d94362343ae0a79"",""amount"":15}]",3.8210229542689924,0.20159683608100698,,,
0x6848d1ad5d3aa5cc4b7dd166e42f60b013d2fa80a2452e5bfe0317675016c08f,21519299,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xf477ac7719e2e659001455cdda0cc8f3ad10b604"",""amount"":""1.8624372235462531612672e+22""}]",5.451228095077225,699.446623409696,,,
0x221243fd861baf9b6e5db5f0412a4063655ee2366e201cfb498a18a58c1d2492,21519299,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""789978706532630528""}]",17.912362875628965,2637.436634529357,,,
0x2479979a2733a8c1d7c4e351de8fb74979a5d7957ccf273be6c6e7c8c4d45e4f,21519300,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""634216984640225281""}]",3.851114656348822,2127.9372745438277,,,
0x3480b94c4475b6ed831da1dc76c7289e8e7ecfa23c61ef6d002fddbe1c9d3547,21519300,0xdae66ad34d67bb6fa124549a141989169789b5b3,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":641153351258397}]",1.9870389484765791,0.16806459338896218,,,
0x5f577b7d55cefaa7b19cb18ca4f8dd257234e7d964e41bb1bcd28d6b3421b180,21519301,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0x27f989cf10c238a07cb8533ce69aa51574669404"",""amount"":5704557330432}]",0,0,,,
0xb152af43b06d99e3d56c9a8997ba5a1366ea057cb03474e34c912c33dba75d6d,21519301,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""377140626468110336""}]",71.78860048147715,1195.8911180875193,,,
0xafdb7056347cd445a467eb37c578f047b5ef77b9c8c79b647b0631d72f242387,21519301,0x3b26eae985b4942bcdbcda27fbb91843acc431d0,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":880254420411748}]",2.697691951696727,0.2611000681044988,,,
0x02a32d5d194ac324b6ab8a8cb72615c4bee2446bdd657b03d973dd04f83f5dd6,21519301,0x76010aec7d4ec4402a1087630c04b26aaaf7fca0,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":982208383}]",3.494399243072563,979.1739557732991,,,
0x8c0f3671984ed7a0cfddc779fe6accdb0eff0c490bf9b4ecdd94f54a7cb338a1,21519302,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,{},"[{""address"":""0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c"",""amount"":46370067201}]",3.2846198982233674,394.0749640732278,,,
0x9e7a3b8ce8657e22916f824b94ad7fc4520947a9463d16e1f12febbcb5fbd3b6,21519302,0xa9048585166f4f7c4589ade19567bb538035ed36,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":829599211349966}]",2.6643787210936893,0.12414635672131391,,,
0xf04c996d2c151048c36879fa8087577ac85b81317dae5cace4dd2066df191fd3,21519302,0x81463b0f960f247f704377661ec81c1fd65b5128,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":811087393980416}]",2.705037048196724,0.021264408543565594,,,
0x319c4866bf4abf686e1dbcb3315e41df26358f7fa9f8e7a7a68c9e122fe6a184,21519302,0x2f0e97091ab02e5ad593212ba9df46d85db90aff,{},"[{""address"":""0x3f66ae0c8e9fb57f661af4ba8c8445d36ec5d7f7"",""amount"":""2.904781577220528310609e+22""}]",0,0,,,
0x2e57c2c4dc97f4d42e17e35153365690583248bce8ee2781105315217755cf89,21519302,0xd9a1a038c2ee2180d544a4fe0d51ffabdfa393ac,{},"[{""address"":""0xfd032b20de66d541d57c70e4d4b8054332933d44"",""amount"":""1.380777999937370005057582e+24""}]",0,0,,,
0x1db21a7e092724f32375ae17c599a7cfd4ba883627e782902283a38469cab0bb,21519304,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":52786707726}]",8.829411928694341,52802.59853516755,,,
0x0cc2ec2dda4900bc02be2335117d049ac15082c598afb113e316acee06444ad8,21519304,0xea90cf785c731df1dfba34ac08b5d9ea27242d52,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":19984676390}]",3.188474323253092,19951.35488272164,,,
0x476a86d9ecf516ddab943bebfe7fce49b076e6561af787e30e2f252e9f58ea0d,21519304,0x5fc43e7ff03e67086010d9e9fcd4e48f840aebe8,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""669845472749760822""}]",3.664890434354933,2247.881245903026,,,
0x9a069361fe56d84dfc829d57edb04a4c9601cafbb619c7e25b62419b9e727cfa,21519307,0x6ed4c081a76929a8f8871c0a687eaae0dded6a71,{},"[{""address"":""0x6bfdb6f4e65ead27118592a41eb927cea6956198"",""amount"":""4.96057470320041038381981e+23""}]",3.835892736100207,1665.3781486494954,,,
0xf2147bff9bebde66adf80096c95c9f243db9d00fd5b302c81327a3e6924949d7,21519307,0x153ec9f476dc16948e6231f3cb939418bedb5b8d,{},"[{""address"":""0xec21890967a8ceb3e55a3f79dac4e90673ba3c2e"",""amount"":""1153751316604382667""}]",4.875707253832615,195.87702183532997,,,
0xd69688843d34032dcf1c85bc58a011417214daf62115bb974dd5d66cdc787687,21519307,0xa72143b8a05a6926aa4bbbbf21c8de924f306789,{},"[{""address"":""0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790"",""amount"":""5.22294733803610461573e+26""}]",4.5305023149443215,45.714251076963,,,
0x215b0a24035884b85ee29e116edea9b5ed76caf034a2b6e051f933269ccc3aba,21519307,0x33b41fe18d3a39046ad672f8a0c8c415454f629c,{},"[{""address"":""0xe28b3b32b6c345a34ff64674606124dd5aceca30"",""amount"":""6704058444704424""}]",3.5842581040366963,-3.4500581348143564,,,
0xd2e5ffc0517e202049df510a5f1820934b40106f537d656798f318ef239202f7,21519307,0x2b258316694023b9a4faa2c4553eaae176768fa1,{UniswapV2},"[{""address"":""0x614a48c41be6ba6762b63a92cc33cfb5e8149332"",""amount"":""7092865841406483910""}]",5.530299697184436,12.201864906331775,,,
0x1c54b58ce1323e442842770c4ff7bc33480a807b8e99e5d46f68f7effc248224,21519308,0x9d6b911199b891c55a93e4bc635bf59e33d002d8,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""11729328473608772""}]",3.696056391899094,35.72963995292299,,,
0xf3ee5d0f94edd40411e3d66b51fcd83b0be7d4ec644cb169a131d2be10af327e,21519308,0xea8cf32e4ac03acab2babb9028bac5c853e0ce80,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1315836666580276""}]",4.31214709812801,0.11076398094210926,,,
0x36b0545c4e1111ca2090fbf6f05d3a5f2df2c46a2c9dedda270693e5960d2f18,21519308,0x0190b7875e75c35f3b08536d670e001eb243106a,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":83455022}]",3.759641902195036,79.5695460397937,,,
0x41a3fe7b3f2a3e85c56ac1d6b36ca2bed3da359bdc7b4234cbe5a31f9f43af8a,21519309,0x80eabd6df366b62fbb970029363c3e52eff00953,{},"[{""address"":""0x65086e9928d297ebae6a7d24d8c3aea6f8f6b5d7"",""amount"":""5.96621595252292068570196542e+28""}]",3.4721185803776704,247.10895142558505,,,
0x4869b1131a24f01a480a4528171c15e5b19eef97e9c73d1469f117f030e71a9e,21519310,0x42e213a3ad048e899b89ea8cb11d21bc97b84748,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""6022806869377024""}]",20.04196759840484,0.2024441179045695,,,
0x764cd19299d8288de1993b1c192ae214418773aec6de499769250978c6d60ca8,21519311,0x3de52325ce521b022d4e65c933d0cc46856b2493,{},"[{""address"":""0x8236a87084f8b84306f72007f36f2618a5634494"",""amount"":1044298}]",4.542047970006056,964.2508927002734,,,
0xe019bd50e35b1f222898e7a2909b74bc9592eb22a3c5efa06238cbbc7bae6e26,21519314,0x0c872da1aeb765365acc20147a80b2315bc58c2f,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""5648800223875246""}]",2.7228375699607286,16.26442865249742,,,
0x7a357c1e85931ef0453f0ed65a9a8da515854b01506d73ac6ed07350a4501304,21519314,0x18b19edb120300ea1b05964c785692bca89a4bfc,{},"[{""address"":""0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce"",""amount"":""176539020020262769731""}]",4.448593947119941,0.10260456834309384,,,
0xa0b6a6c25f6fdda541f6ead90b4f69cede44ee7387b55b8c444bc0da06b2131d,21519314,0xadd83db3500e09880deb0a4194c3d229adf14246,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":21495612536}]",3.6585190245355337,21459.542784073958,,,
0x6b6d523156bb3be122394310e5732e55a28399d0b537b97ba05dfc307cdd7438,21519314,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":10344997}]",2.9381104297664384,7.411731172674149,,,
0x0ea06bfcfec519655698278695de0dfa7f083781f5c46929908ba13bab1f688d,21519314,0x8eeedbf69fec72cc68fb55052222bf689ed4a5f6,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":915497450831667}]",3.0390251029928663,0.03822902815031837,,,
0xb93338abc30d358bddda50a8bdb789bc3fdddaf2bc2d970b25d87ec286d17ff0,21519314,0xefe9e1448854cd3289d56abe14ccf2598b60d07f,{},"[{""address"":""0xa9e8acf069c58aec8825542845fd754e41a9489a"",""amount"":""1.116462613286134359383e+21""}]",2.9977926306975453,2041.4829171537388,,,
0x51512ba0e1b864c72c22f4544d18d0939be59509a886e1281737420318848f41,21519314,0x0eae044f00b0af300500f090ea00027097d03000,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1549491584659583""}]",4.803011297696444,0.40528215602506634,,,
0x096a32bf27c00856ae5f27f60bbf401d8cff74a967fb5bf512ad967a4186d750,21519314,0xbae30f064b2e96644f900a9f6c7a5cdc11247344,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1066986675971595""}]",3.408181779351394,0.17827185143216528,,,
0x3a7b4eee453a04b04964a81c4a1d5e19b796d86315e04e84bf7ed9db56db198b,21519315,0x42e213a3ad048e899b89ea8cb11d21bc97b84748,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2681643345117184""}]",8.923648092821711,0.09013785985135847,,,
0xadd1ec4024c15684a774f638b53d9d2e65397f0e4388e108727808d17404cd80,21519315,0x968d14cd4a8fcadc6557025ffb5a7227cea95ea1,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":391907211}]",3.5331693564353124,388.5575733189141,,,
0x0f3f1f239cbe414b5b2be12b34e247e5c29fdc34b8c5c2da0cdcfee81aa41d86,21519316,0x828ae1566824a9835acb6f565e1e9ea22bfb883a,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":807329415036928}]",2.7136697921770803,0.0000000005229736643741489,,,
0x669114b572529350235b37a805aa3a4dece939a0f20adcb94c3f8ae07cf14564,21519316,0x0ceddac999472007b5929aa05734c2da0ad806b4,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":926578379}]",5.683542912125538,919.4977348146275,,,
0xe4bd9e7d19361d0ca82723a63bfd6f5ca8ff43e100b7b47c05b07bab297566e8,21519316,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0x960692640ac4986ffce41620b7e3aa03cf1a0e8f"",""amount"":""7.817820090359333158715e+21""}]",0,0,,,
0x5cdc6f3d68f95ea75238378d5eeb27571945a9c0d8ab883ced4da90df76d3690,21519316,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""609930792491024386""}]",3.0557537859199595,2047.0996553846844,,,
0x21867df7ded39dc0bbb64aadb28531205f0cd13d084d630472572efaa14070b6,21519317,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""15052632330600448""}]",47.428975648248176,3.167314905964105,,,
0x7bef0d0d76225d4298924b7f11c493e1003690b4dd19e9fb02bec609fa0c9947,21519317,0xea8cf32e4ac03acab2babb9028bac5c853e0ce80,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1304759340367872""}]",4.352690858148899,0.03298609447097878,,,
0xfd4b531db395492ef54fbe4b3d9ece060c4c41e47024cf463e139f4d6f48b751,21519317,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,{},"[{""address"":""0xd46ba6d942050d489dbd938a2c909a5d5039a161"",""amount"":2958884931}]",5.296298200622589,-1.656178747982318,,,
0xa342ecf28087cc11ed82cab34ebd3e2d1b4bbed1705574247969a2deb94a41c8,21519318,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":117343384065}]",5.715589905403746,117160.73731093205,,,
0xfb57d00faac9c3f0f936fc811b75ce9c67ec83c5a6c296e428dd616e531bb07b,21519318,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""150980203526997290645""}]",6.256522817928341,507482.27291244135,,,
0x0a263ef08e3c98dfb1008a8deee1d2cb6566bea4b754edd12e6505761e41b94b,21519318,0x6719c6ebf80d6499ca9ce170cda72beb3f1d1a54,{},"[{""address"":""0x607f4c5bb672230e8672085532f7e901544a7375"",""amount"":375788843948}]",4.292635265979017,863.2165498290137,,,
0x5c34cb4c399fff4835c25681b7d65575c7678ecb4577bec895a11aff0ce9f39d,21519319,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""4636753270941540""}]",15.583941689582776,0.001539346038457623,,,
0x96d41bc7f08a9238a880b8808562fa3d3055d7e875964e58d2a46db3bc872e33,21519319,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2466977683708316""}]",7.029783075995315,1.2624489359377442,,,
0xc8b8496b88c946f8ccbd4331b255a74d258576cd46c7522235d9784e9d1836c0,21519320,0x5337c6b2cceb7162f6dcf3d4169c7db05fd661c3,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":279006985}]",3.463833726949471,275.67381133225325,,,
0x28773748bba9d474ef09baac63a9db2e62f8951f65be190e56ddc2e3a81d82b9,21519321,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,{},"[{""address"":""0x6f40d4a6237c257fff2db00fa0510deeecd303eb"",""amount"":""1501184839577424875""}]",9.024435313912065,0.49713943690698237,,,
0xff53ca32b12f76b892416f7b3f3fb335289aa4ca9c6de8e31648777b46afeb58,21519322,0xfcfcfcfc0ac30164afdab927f441f2401161f358,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""14051805912804824""}]",5.266568905388967,41.96565195543309,,,
0x6ffa2ee846c0424c1a18299f435fc8092e6ef78bfd6cac92ff8d5e2694ee666e,21519322,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,{},"[{""address"":""0x72e4f9f808c49a2a61de9c5896298920dc4eeea9"",""amount"":4052787538}]",6.201736737061888,0.5017283389982721,,,
0xe124775f607169a1185c1e82f772b35ac4c879f9aa052832c9b173976ef54a86,21519322,0x06ba2abd83b39fb0ea04b025cebd88a8f5a0ad65,{},"[{""address"":""0x6019dcb2d0b3e0d1d8b0ce8d16191b3a4f93703d"",""amount"":""70526806725972997018""}]",3.3840844240600445,181.04481936722738,,,
0x30a5d25a0c3861e1c98bc3dd7e91551976f5def8cd97f99f11019990752d9c1a,21519323,0x0eae044f00b0af300500f090ea00027097d03000,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":3375988}]",3.1954432704182474,0.18212571792850563,,,
0xf1eeca8af41fab2affdb2279270975c57e7b6c3d45a146d7fbab9d4f27c37dd2,21519323,0x1409262a7a05c7b1ca7675c12721b18328686022,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1115792838324931""}]",3.162580137815555,0.5879252493007083,,,
0x06ce9f062e771420143dc475cbca9554225ad12ff00c5397cfd96984aa66d370,21519324,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":5027446529}]",6.4258368240808075,5013.440273610112,,,
0x40fb59a0c8d4cecc22ee47ac1a7d64f77399b51dcbc2f3b9e88bd818ce142987,21519324,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,"{BalancerV1,BalancerV2,BalancerV2}","[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""3036275833225311""}]",9.042347380535958,1.163461868408394,,,
0x43f97327ad1322e89c3929c728b3b236633dc068a6bcc4fb57c0a060f1903897,21519325,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1100617915278739""}]",3.0814462763285633,0.6180517654463746,,,
0xee49003d70035ba4272029e41c36d060ee164d6367e086042f0a6e88a444a040,21519326,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2005989732009101""}]",5.975694758346556,0.7670222030694713,,,
0xe521ec2c5b66942435681e608874445e5963d34932e093f9d9f5a554786b943f,21519326,0xa9df40bf6af0bee2e57beb929d8bb56d9686230d,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":560000053490}]",4.388189903443965,559151.293355444,,,
0xf8feda84c7dda7299d2c12b19a709f8148a2bfd5f080b2145854aea6fe13062a,21519327,0x507888e987257a8dde6f8afa46375cefe2cbf504,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""15358683878560349""}]",51.31526853498123,0.3097505967348013,,,
