transaction_hash,block_number,sandwich_id,transaction_log_index,type,sandwicher,victim,profit_raw,profit_amount_in_usd,cost_in_usd,protocols
0x3fbe70bbbb3d9665fd8b96c22ce0c171a1b0620f44038d420773529a94141ace,21519305,0xdc9117e874b3222726c126527ad909182070b7b5c8ddb0e1d3c8de490f77f9c5,0,front,0x58de74647f46683d886f8fc12198c2f53f63a7d4,,"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":20978344039,""additionalAmount"":-36332386027}]",20946.712747107424,41.399615999030196,{UniswapV3}
0xa32dc4e39aaa5350bfe30d37a1b3bec588529db5b1a21d5a978590d1404f2d93,21519305,0xdc9117e874b3222726c126527ad909182070b7b5c8ddb0e1d3c8de490f77f9c5,1,victim,0x58de74647f46683d886f8fc12198c2f53f63a7d4,0x58de74647f46683d886f8fc12198c2f53f63a7d4,"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":20978344039,""additionalAmount"":-36332386027}]",20946.712747107424,41.399615999030196,{UniswapV3}
0xc43f58b9567fec518a8b380e65af6fcc31192f093dc68aa8795bacb03c37ce1e,21519305,0xdc9117e874b3222726c126527ad909182070b7b5c8ddb0e1d3c8de490f77f9c5,2,back,0x58de74647f46683d886f8fc12198c2f53f63a7d4,,"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":20978344039,""additionalAmount"":-36332386027}]",20946.712747107424,41.399615999030196,{UniswapV3}
0x0cce3789a2e41e28e9b56ce9551c7e21a0ae44c9b616844649a836a58aed80f2,21519307,0x09684d541243b501226f772a3a5630fc2604c1c7467bc871178f8c19856372b2,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xce6b17c16df188fa721632b770a2ee5530589716"",""amount"":""156694039184277505"",""additionalAmount"":""-656657189108187136""}]",0,14.354998558858723,{UniswapV3}
0x9a069361fe56d84dfc829d57edb04a4c9601cafbb619c7e25b62419b9e727cfa,21519307,0x09684d541243b501226f772a3a5630fc2604c1c7467bc871178f8c19856372b2,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xce6b17c16df188fa721632b770a2ee5530589716"",""amount"":""156694039184277505"",""additionalAmount"":""-656657189108187136""}]",0,14.354998558858723,{UniswapV3}
0xd19c317d5a0b4914f69b7b33be4cbd0693329a9b7327ebe4b0b508b86bf63bda,21519307,0x09684d541243b501226f772a3a5630fc2604c1c7467bc871178f8c19856372b2,2,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xce6b17c16df188fa721632b770a2ee5530589716"",""amount"":""156694039184277505"",""additionalAmount"":""-656657189108187136""}]",0,14.354998558858723,{UniswapV3}
0x41a3fe7b3f2a3e85c56ac1d6b36ca2bed3da359bdc7b4234cbe5a31f9f43af8a,21519309,0x84aa39008b81fb14a1e0bb652ac127d195501a9cd7004e5c39181377cf122614,2,front,0x80eabd6df366b62fbb970029363c3e52eff00953,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""79017980069159206"",""additionalAmount"":""-77986160764152741""}]",265.6024933564994,6.131689186809394,{UniswapV2}
0x051f45d378950c8ce8fe057e76ad8e279ede0069dbcf2ff9066a89802f1bab1e,21519309,0x84aa39008b81fb14a1e0bb652ac127d195501a9cd7004e5c39181377cf122614,3,victim,0x80eabd6df366b62fbb970029363c3e52eff00953,0x80eabd6df366b62fbb970029363c3e52eff00953,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""79017980069159206"",""additionalAmount"":""-77986160764152741""}]",265.6024933564994,6.131689186809394,{UniswapV2}
0x370df8f902adbd6ca12b430d7f68020fa93baffafb2cf33348a692802f5cc7c3,21519309,0x84aa39008b81fb14a1e0bb652ac127d195501a9cd7004e5c39181377cf122614,4,back,0x80eabd6df366b62fbb970029363c3e52eff00953,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""79017980069159206"",""additionalAmount"":""-77986160764152741""}]",265.6024933564994,6.131689186809394,{UniswapV2}
0xe4bd9e7d19361d0ca82723a63bfd6f5ca8ff43e100b7b47c05b07bab297566e8,21519316,0x1545a733430173167327894c555f55c89f66d1091fb27e17e1dbf493514eec81,12,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""266873114401439745"",""additionalAmount"":""-265948730065158144""}]",897.0384276186034,5.249762830960806,{UniswapV3}
0xc53dfe34b56dc083c82d0fbd941ddb5cc2727def377a1ad55dd7df8c7ee59e67,21519316,0x1545a733430173167327894c555f55c89f66d1091fb27e17e1dbf493514eec81,13,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""266873114401439745"",""additionalAmount"":""-265948730065158144""}]",897.0384276186034,5.249762830960806,{UniswapV3}
0x5cdc6f3d68f95ea75238378d5eeb27571945a9c0d8ab883ced4da90df76d3690,21519316,0x1545a733430173167327894c555f55c89f66d1091fb27e17e1dbf493514eec81,15,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""266873114401439745"",""additionalAmount"":""-265948730065158144""}]",897.0384276186034,5.249762830960806,{UniswapV3}
0xa342ecf28087cc11ed82cab34ebd3e2d1b4bbed1705574247969a2deb94a41c8,21519318,0xfc273fce547133975ac477d3526a10b08ca83bfadbf46f45ccce8bf79fc2b713,2,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,[],0,11.972112723332089,{UniswapV3}
0x209c82b576c4b86f65332baf31d5a162f4d1782ed57690f375295fb386740248,21519318,0xfc273fce547133975ac477d3526a10b08ca83bfadbf46f45ccce8bf79fc2b713,3,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,[],0,11.972112723332089,{UniswapV3}
0x74640a67bfbbad984d6446ac7e80d15ddaf2b92152bbcb56dec5f7f1359401c9,21519318,0xfc273fce547133975ac477d3526a10b08ca83bfadbf46f45ccce8bf79fc2b713,16,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,[],0,11.972112723332089,{UniswapV3}
0xfb57d00faac9c3f0f936fc811b75ce9c67ec83c5a6c296e428dd616e531bb07b,21519318,0xfc273fce547133975ac477d3526a10b08ca83bfadbf46f45ccce8bf79fc2b713,5,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,[],0,11.972112723332089,{UniswapV3}
0xfb8dfeedd713dfb1e9cc9f0499a7a7452559214ae97832348cef67aa316ad9a1,21519318,0x6ab5aa94c2182028c496c4b88a81dc92204e3b8f168fe29083356610b83a890d,6,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,[],0,11.972112723332089,{UniswapV3}
0x9f0a7d665d772b4d8d8c55c9269781139e26a6570e84540be65aa93d7001bdd7,21519318,0x6ab5aa94c2182028c496c4b88a81dc92204e3b8f168fe29083356610b83a890d,7,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,[],0,11.972112723332089,{UniswapV3}
0xc4402ca832b4d1cfc07e2fac50a597701dd3a5d158310dc498d7080704e49750,21519324,0x3d710cc70985685ba8ae016867ad16aa871bfc0e382e387c3aa2bd72e8440dd0,1,front,0x00000000a991c429ee2ec6df19d40fe0c80088b8,,"[{""address"":""0x009c1be34e50826f537f969e2a6f5236494e73da"",""amount"":""4143933294641152"",""additionalAmount"":-20442567933952}]",0,13.860255822573464,{UniswapV2}
0x08ad30a8cf82579812f26f2064a34108acceaf6b4576f4dcabc90fee6d0f9c90,21519324,0x3d710cc70985685ba8ae016867ad16aa871bfc0e382e387c3aa2bd72e8440dd0,2,victim,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0x00000000a991c429ee2ec6df19d40fe0c80088b8,"[{""address"":""0x009c1be34e50826f537f969e2a6f5236494e73da"",""amount"":""4143933294641152"",""additionalAmount"":-20442567933952}]",0,13.860255822573464,{UniswapV2}
0x79eb8dab1012a877bc16f6fbdbc0ca9bcbb1bd72ad4be5c4d38f433e0c97d263,21519324,0x3d710cc70985685ba8ae016867ad16aa871bfc0e382e387c3aa2bd72e8440dd0,3,back,0x00000000a991c429ee2ec6df19d40fe0c80088b8,,"[{""address"":""0x009c1be34e50826f537f969e2a6f5236494e73da"",""amount"":""4143933294641152"",""additionalAmount"":-20442567933952}]",0,13.860255822573464,{UniswapV2}
0xf3bee0cf384ea717e5f5e75c45dbb9b02cf3ddb208eb5dbf98989cbed237b470,21519332,0x13fd3b2b52524a779a34e961bfd7238e666eac7a7dde2bab0242bb912ce3e9b1,17,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""3756818527897232"",""additionalAmount"":-427292380974}]",0.2464320156015672,12.625323652887696,{UniswapV3}
0x830346a940e9ae3d25be31a031def86c3fae9b98e9bc982c38460a4b1022f8d6,21519332,0x13fd3b2b52524a779a34e961bfd7238e666eac7a7dde2bab0242bb912ce3e9b1,18,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""3756818527897232"",""additionalAmount"":-427292380974}]",0.2464320156015672,12.625323652887696,{UniswapV3}
0x67f2dc336674385a68a066af216d4737c81197a049c9f46ca1377cf7f8f6ae78,21519332,0x13fd3b2b52524a779a34e961bfd7238e666eac7a7dde2bab0242bb912ce3e9b1,19,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""3756818527897232"",""additionalAmount"":-427292380974}]",0.2464320156015672,12.625323652887696,{UniswapV3}
0xf53f69eb86daa419f74356f127479d25ba2e5669c7c561080b29e34cfcc041bf,21519333,0x88abb99347f66271c96696fb671dcecc065c005298683d9b1a7380b0f9cb2c8c,3,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1827387513581338624"",""additionalAmount"":""-1811431400839053312""}]",6142.382778083358,7.463443132927803,{UniswapV2}
0xbcf07b797e40c7e30abb60f653fbc8297bbf0ed5ab052c6655c335ab06ccf1f4,21519333,0x88abb99347f66271c96696fb671dcecc065c005298683d9b1a7380b0f9cb2c8c,4,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1827387513581338624"",""additionalAmount"":""-1811431400839053312""}]",6142.382778083358,7.463443132927803,{UniswapV2}
0xc2cb2b03db2a4550d79272c238116a392e7672f6379a17cd493d8e72924056cc,21519333,0x88abb99347f66271c96696fb671dcecc065c005298683d9b1a7380b0f9cb2c8c,5,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1827387513581338624"",""additionalAmount"":""-1811431400839053312""}]",6142.382778083358,7.463443132927803,{UniswapV2}
0x8708c74694e588afbbc2159376b313cc686c3bb02f923d10157e0fac68588eac,21519335,0x6e26f956692d9e74e1ee5c19d4aacd94cd5d3f1d5b90a6ed70b2491ce1d64bb1,1,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""321337927122550784"",""additionalAmount"":""-313980738338816000""}]",1080.1105593822952,24.727185819568206,{UniswapV2}
0xc636e96b592c40edbcebccd4ece893e488587e6eb36c04dbce8828e60f801a7c,21519335,0x6e26f956692d9e74e1ee5c19d4aacd94cd5d3f1d5b90a6ed70b2491ce1d64bb1,2,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""321337927122550784"",""additionalAmount"":""-313980738338816000""}]",1080.1105593822952,24.727185819568206,{UniswapV2}
0x1f200f3e6793a818478b6e8b713c5da975153341cc04e0e7f1d138defefeffc4,21519335,0x6e26f956692d9e74e1ee5c19d4aacd94cd5d3f1d5b90a6ed70b2491ce1d64bb1,3,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""321337927122550784"",""additionalAmount"":""-313980738338816000""}]",1080.1105593822952,24.727185819568206,{UniswapV2}
0xd2a5313099ba90b0efbd556182f8e8b3feda6dc21b25a360501e339d776b1ff4,21519337,0xfcdcbd053a7f99b4358d85da8f2934a3f7738ea871259ccd9dba87087d3c8e15,5,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xce9dcc28791a98edfd4175a7d55da9f86c560199"",""amount"":""1940873155706880"",""additionalAmount"":""-127709762027520""}]",0,6.107962546152828,{UniswapV2}
0x644090913e244cda7bf78f27f880a2edf3c5687911688e107aa904dd8784c5e5,21519337,0xfcdcbd053a7f99b4358d85da8f2934a3f7738ea871259ccd9dba87087d3c8e15,6,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xce9dcc28791a98edfd4175a7d55da9f86c560199"",""amount"":""1940873155706880"",""additionalAmount"":""-127709762027520""}]",0,6.107962546152828,{UniswapV2}
0x89c0669fc8a36472205a8f9b4a47b863a185a53e06e9a2e6ba15f4ff3266b752,21519337,0xfcdcbd053a7f99b4358d85da8f2934a3f7738ea871259ccd9dba87087d3c8e15,7,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xce9dcc28791a98edfd4175a7d55da9f86c560199"",""amount"":""1940873155706880"",""additionalAmount"":""-127709762027520""}]",0,6.107962546152828,{UniswapV2}
0x93e18c351fa79d3785cb491649b3766a72748002e9578c9a59c357a90c2bf965,21519340,0xabd4a3a5c8248cf74b3e6f638118db0c78c852ee1e739ef10b0644d5bc352238,4,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1026717930617831424"",""additionalAmount"":""-1024884048301916160""}]",3451.0986247338415,6.176194399538661,{UniswapV2}
0xcab1e5fdd757f478270b01acd44cb02d01b774a5b89b9e0366e924a6a6651275,21519340,0xabd4a3a5c8248cf74b3e6f638118db0c78c852ee1e739ef10b0644d5bc352238,5,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1026717930617831424"",""additionalAmount"":""-1024884048301916160""}]",3451.0986247338415,6.176194399538661,{UniswapV2}
0x7862284a6fd5d78d07da4f9d5ed47facce57a7b2de7bd8e2ea1f0be10faa60e7,21519340,0xabd4a3a5c8248cf74b3e6f638118db0c78c852ee1e739ef10b0644d5bc352238,6,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1026717930617831424"",""additionalAmount"":""-1024884048301916160""}]",3451.0986247338415,6.176194399538661,{UniswapV2}
0x3d4a3b07fc335d2a2a0b5771d6f3cec792b9b20196364773eb9ed153d5f4106c,21519343,0x4460a713afbac50082c1b3e692c715fa71b78d8925e680853a08701a636f7d8b,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":394503668105216,""additionalAmount"":""-394409430482944""}]",1.3260419691230059,79.04292887555587,{UniswapV2}
0x901288e4d77f2162453ebcef8ff00651694c8b7ffb5569561fc171836df6ae9d,21519343,0x4460a713afbac50082c1b3e692c715fa71b78d8925e680853a08701a636f7d8b,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":394503668105216,""additionalAmount"":""-394409430482944""}]",1.3260419691230059,79.04292887555587,{UniswapV2}
0xf83166aa6271fadc5619a1e8030a42492a92a14cefaf973e35e9c8ff9750d959,21519343,0x4460a713afbac50082c1b3e692c715fa71b78d8925e680853a08701a636f7d8b,8,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":394503668105216,""additionalAmount"":""-394409430482944""}]",1.3260419691230059,79.04292887555587,{UniswapV2}
0xee8b20c8b1fc0a1a446c64ec9432e0a310dd747218e759c1162cd1c8aef1be78,21519343,0x4460a713afbac50082c1b3e692c715fa71b78d8925e680853a08701a636f7d8b,2,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":394503668105216,""additionalAmount"":""-394409430482944""}]",1.3260419691230059,79.04292887555587,{UniswapV2}
0x6928b40c321941b27b12d15820bc55e0aab0b822cb57c92577cce9347712901b,21519351,0x937b8077c0e08fe62553c5410e5a6cfc27129400141eae54a3460993cdaf4ae7,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""115802253213827072"",""additionalAmount"":""-108585591465050112""}]",389.2451713264916,35.86044541080877,{UniswapV2}
0x736043ca6dc2568e1a6825a8cf1301e934567f251d2ce01dc37661147320b311,21519351,0x937b8077c0e08fe62553c5410e5a6cfc27129400141eae54a3460993cdaf4ae7,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""115802253213827072"",""additionalAmount"":""-108585591465050112""}]",389.2451713264916,35.86044541080877,{UniswapV2}
0x784aee3cffd60102cd9ba85d6244b84539813e6d56c7e58528f27f832d874724,21519351,0x937b8077c0e08fe62553c5410e5a6cfc27129400141eae54a3460993cdaf4ae7,4,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""115802253213827072"",""additionalAmount"":""-108585591465050112""}]",389.2451713264916,35.86044541080877,{UniswapV2}
0x2b9d14444daa9fafe2778275d0d2468dcb01d960394c4e2af025563d28182954,21519351,0x8232defaf744f3d460aac1987e7961fb2b5a5b6385a6e1ff4b23a8c8e73527f4,2,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""115802253213827072"",""additionalAmount"":""-108585591465050112""}]",389.2451713264916,35.86044541080877,{UniswapV2}
0x003814b260fd0e8bbdcd6f50fd96602bb7635cd422163a47304ed13497b6dbea,21519351,0x1b99b9d73c2954435529dab0d095bcf9b038868ad828db2196fd2456b41f7af7,3,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""115802253213827072"",""additionalAmount"":""-108585591465050112""}]",389.2451713264916,35.86044541080877,{UniswapV2}
0x8ad140d0e789bc52a35bce04ee21e7356a71648efeed7aee315a758b5defc0af,21519351,0x1b99b9d73c2954435529dab0d095bcf9b038868ad828db2196fd2456b41f7af7,10,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""115802253213827072"",""additionalAmount"":""-108585591465050112""}]",389.2451713264916,35.86044541080877,{UniswapV2}
0xd8d294703e916602151ce7ce7d61d4c009f9c743846b6539799044d553717865,21519356,0xd24e22d6f03558851b62963dc66f0d7001004ecd5c3d28e7b4e29880db190cb5,1,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xb12907dcd65e09871bbd6f1659436f3be310af65"",""amount"":165704698277,""additionalAmount"":-165685291963}]",0,19.434940635965237,{UniswapV3}
0xef44f7c003dc38d866b7400d1412ae83a33604b8bad563284a7c8a89f9fb4adf,21519356,0xd24e22d6f03558851b62963dc66f0d7001004ecd5c3d28e7b4e29880db190cb5,2,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xb12907dcd65e09871bbd6f1659436f3be310af65"",""amount"":165704698277,""additionalAmount"":-165685291963}]",0,19.434940635965237,{UniswapV3}
0x14b58123008cb03d4ca02ab43baf59c40d67214d20d4fd3133cb46af359d020e,21519356,0xd24e22d6f03558851b62963dc66f0d7001004ecd5c3d28e7b4e29880db190cb5,3,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xb12907dcd65e09871bbd6f1659436f3be310af65"",""amount"":165704698277,""additionalAmount"":-165685291963}]",0,19.434940635965237,{UniswapV3}
0xfbf0daddc2592002674b5f8d5266c305f3a1d1892bb71797d0e5fd179d7ca563,21519357,0xa66c6b497a6a15950e11042d59234f500e7da41d365e84ed6e5b50bf923bc614,8,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""2922509861565426"",""additionalAmount"":""15297039146087242048""}]",0.19170476041176673,14.881353459587984,{UniswapV3}
0x86d819360041a341843b71d88a2b6b66a26df748d508c798460477e98ec02bd2,21519357,0xa66c6b497a6a15950e11042d59234f500e7da41d365e84ed6e5b50bf923bc614,9,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""2922509861565426"",""additionalAmount"":""15297039146087242048""}]",0.19170476041176673,14.881353459587984,{UniswapV3}
0xcd89a41162bd6e90eaf9952e6e99f386cba57ffa18c5f8191601a6dcb0aabe27,21519357,0xa66c6b497a6a15950e11042d59234f500e7da41d365e84ed6e5b50bf923bc614,11,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""2922509861565426"",""additionalAmount"":""15297039146087242048""}]",0.19170476041176673,14.881353459587984,{UniswapV3}
0xebd09b9ae068c6a54b17fc99eb8ddc4514f95c8502230331dc12a85ae1924bab,21519357,0x6d87ae93700a9c01a4125f2d41bb69a6cad2d6a286aac2e2313591827831e0d8,10,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""2922509861565426"",""additionalAmount"":""15297039146087242048""}]",0.19170476041176673,14.881353459587984,{UniswapV3}
0xd424e926498aedc9787084d4fb5c3bb422db4c6633917f8581f12b6cc763af9b,21519358,0x45dc9d8fee14161d83e8ba93ad8e807c30dffdf9e2d4562c02c98ac0a211c69d,9,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""270264096224444416"",""additionalAmount"":""-268725484320194560""}]",908.4365072243884,5.186412445213061,{UniswapV3}
0xbbfac223fb7ed838520ea14e81ce48a3bd21b08cec2674920d19f74377db4197,21519358,0x45dc9d8fee14161d83e8ba93ad8e807c30dffdf9e2d4562c02c98ac0a211c69d,10,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""270264096224444416"",""additionalAmount"":""-268725484320194560""}]",908.4365072243884,5.186412445213061,{UniswapV3}
0xf0c8bf41f2d7df54903808c959f2eea4c18e10411d479f69ad53f944daa3452e,21519358,0x45dc9d8fee14161d83e8ba93ad8e807c30dffdf9e2d4562c02c98ac0a211c69d,11,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""270264096224444416"",""additionalAmount"":""-268725484320194560""}]",908.4365072243884,5.186412445213061,{UniswapV3}
0x2daf25958d88c9d0c145ad3b984de8121e5174e2cdb341bcd85915c351843976,21519359,0x5d8e022e362c341217a6f2e6fb67864be014c51ddd4ed19d79e4cdc65f2a5d20,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""123107066481999872"",""additionalAmount"":""-116141617370365952""}]",413.7987807180785,38.571900883268654,{UniswapV2}
0x623c19b3b99f7d4207a3c0a9dbf49a9ae4b1a0896cd87184219903d91e939d29,21519359,0x5d8e022e362c341217a6f2e6fb67864be014c51ddd4ed19d79e4cdc65f2a5d20,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""123107066481999872"",""additionalAmount"":""-116141617370365952""}]",413.7987807180785,38.571900883268654,{UniswapV2}
0x1bef5b228baca4458a013fc9b4b79d6f37a3641dd8baa3f8a98611644fc01a2a,21519359,0x5d8e022e362c341217a6f2e6fb67864be014c51ddd4ed19d79e4cdc65f2a5d20,4,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""123107066481999872"",""additionalAmount"":""-116141617370365952""}]",413.7987807180785,38.571900883268654,{UniswapV2}
0x7b3fd5c50a68f54295e5438acc634281d765922ae16d55795df67ba19cb46eef,21519359,0x44b2098ab11aaf35cf9935ef0aaa1f46935738d878ce8fb875a54ca6fc2755e8,2,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""123107066481999872"",""additionalAmount"":""-116141617370365952""}]",413.7987807180785,38.571900883268654,{UniswapV2}
0xa229c87780247ad86132ce8bb85f6bf3dfb98d5592321460086372e0b04c8ca7,21519359,0x1c1abc04917bb0fc5839bb9c94d01e56f370c27b835fe9e5472416fdb2ec2fd1,3,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""123107066481999872"",""additionalAmount"":""-116141617370365952""}]",413.7987807180785,38.571900883268654,{UniswapV2}
